system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
2,959,CUUI,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,CUUI,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,CUUI,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,IPN,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,NTHU,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,PKU,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,POST,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,SJTU,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,UFC,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,UMC,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,src,-1
2,959,IITB,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,IITB,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,IITB,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,IPN,-1,-1,-1,2,959,annot1,-1,NTHU,-1
2,959,IPN,-1,-1,-1,2,959,annot1,-1,PKU,-1
2,959,IPN,-1,-1,-1,2,959,annot1,-1,POST,-1
2,959,IPN,-1,-1,-1,2,959,annot1,-1,SJTU,-1
2,959,IPN,-1,-1,-1,2,959,annot1,-1,UFC,-1
2,959,IPN,-1,-1,-1,2,959,annot1,-1,UMC,-1
2,959,IPN,-1,-1,-1,2,959,annot1,-1,src,-1
2,959,IPN,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,IPN,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,IPN,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,NTHU,-1,-1,-1,2,959,annot1,-1,PKU,-1
2,959,NTHU,-1,-1,-1,2,959,annot1,-1,POST,-1
2,959,NTHU,-1,-1,-1,2,959,annot1,-1,SJTU,-1
2,959,NTHU,-1,-1,-1,2,959,annot1,-1,UFC,-1
2,959,NTHU,-1,-1,-1,2,959,annot1,-1,UMC,-1
2,959,NTHU,-1,-1,-1,2,959,annot1,-1,src,-1
2,959,NTHU,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,NTHU,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,NTHU,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,PKU,-1,-1,-1,2,959,annot1,-1,POST,-1
2,959,PKU,-1,-1,-1,2,959,annot1,-1,SJTU,-1
2,959,PKU,-1,-1,-1,2,959,annot1,-1,UFC,-1
2,959,PKU,-1,-1,-1,2,959,annot1,-1,UMC,-1
2,959,PKU,-1,-1,-1,2,959,annot1,-1,src,-1
2,959,PKU,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,PKU,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,PKU,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,POST,-1,-1,-1,2,959,annot1,-1,SJTU,-1
2,959,POST,-1,-1,-1,2,959,annot1,-1,UFC,-1
2,959,POST,-1,-1,-1,2,959,annot1,-1,UMC,-1
2,959,POST,-1,-1,-1,2,959,annot1,-1,src,-1
2,959,POST,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,POST,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,POST,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,SJTU,-1,-1,-1,2,959,annot1,-1,UFC,-1
2,959,SJTU,-1,-1,-1,2,959,annot1,-1,UMC,-1
2,959,SJTU,-1,-1,-1,2,959,annot1,-1,src,-1
2,959,SJTU,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,SJTU,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,SJTU,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,UFC,-1,-1,-1,2,959,annot1,-1,UMC,-1
2,959,UFC,-1,-1,-1,2,959,annot1,-1,src,-1
2,959,UFC,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,UFC,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,UFC,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,UMC,-1,-1,-1,2,959,annot1,-1,src,-1
2,959,UMC,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,UMC,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,UMC,-1,-1,-1,2,959,annot1,-1,RAC,-1
2,959,src,-1,-1,-1,2,959,annot1,-1,refmix1,-1
1,959,src,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,src,-1,-1,-1,2,959,annot1,-1,RAC,-1
1,959,refmix1,-1,-1,-1,2,959,annot1,-1,CAMB,-1
3,959,refmix1,-1,-1,-1,2,959,annot1,-1,RAC,-1
3,959,CAMB,-1,-1,-1,1,959,annot1,-1,RAC,-1
3,994,AMU,-1,-1,-1,3,994,annot1,-1,IITB,-1
3,994,AMU,-1,-1,-1,3,994,annot1,-1,IPN,-1
3,994,AMU,-1,-1,-1,3,994,annot1,-1,PKU,-1
3,994,AMU,-1,-1,-1,3,994,annot1,-1,POST,-1
3,994,AMU,-1,-1,-1,3,994,annot1,-1,SJTU,-1
3,994,AMU,-1,-1,-1,3,994,annot1,-1,UFC,-1
3,994,AMU,-1,-1,-1,3,994,annot1,-1,src,-1
1,994,AMU,-1,-1,-1,3,994,annot1,-1,RAC,-1
1,994,AMU,-1,-1,-1,3,994,annot1,-1,CAMB,-1
1,994,AMU,-1,-1,-1,3,994,annot1,-1,UMC,-1
1,994,AMU,-1,-1,-1,3,994,annot1,-1,refmix1,-1
3,994,IITB,-1,-1,-1,3,994,annot1,-1,IPN,-1
3,994,IITB,-1,-1,-1,3,994,annot1,-1,PKU,-1
3,994,IITB,-1,-1,-1,3,994,annot1,-1,POST,-1
3,994,IITB,-1,-1,-1,3,994,annot1,-1,SJTU,-1
3,994,IITB,-1,-1,-1,3,994,annot1,-1,UFC,-1
3,994,IITB,-1,-1,-1,3,994,annot1,-1,src,-1
1,994,IITB,-1,-1,-1,3,994,annot1,-1,RAC,-1
1,994,IITB,-1,-1,-1,3,994,annot1,-1,CAMB,-1
1,994,IITB,-1,-1,-1,3,994,annot1,-1,UMC,-1
1,994,IITB,-1,-1,-1,3,994,annot1,-1,refmix1,-1
3,994,IPN,-1,-1,-1,3,994,annot1,-1,PKU,-1
3,994,IPN,-1,-1,-1,3,994,annot1,-1,POST,-1
3,994,IPN,-1,-1,-1,3,994,annot1,-1,SJTU,-1
3,994,IPN,-1,-1,-1,3,994,annot1,-1,UFC,-1
3,994,IPN,-1,-1,-1,3,994,annot1,-1,src,-1
1,994,IPN,-1,-1,-1,3,994,annot1,-1,RAC,-1
1,994,IPN,-1,-1,-1,3,994,annot1,-1,CAMB,-1
1,994,IPN,-1,-1,-1,3,994,annot1,-1,UMC,-1
1,994,IPN,-1,-1,-1,3,994,annot1,-1,refmix1,-1
3,994,PKU,-1,-1,-1,3,994,annot1,-1,POST,-1
3,994,PKU,-1,-1,-1,3,994,annot1,-1,SJTU,-1
3,994,PKU,-1,-1,-1,3,994,annot1,-1,UFC,-1
3,994,PKU,-1,-1,-1,3,994,annot1,-1,src,-1
1,994,PKU,-1,-1,-1,3,994,annot1,-1,RAC,-1
1,994,PKU,-1,-1,-1,3,994,annot1,-1,CAMB,-1
1,994,PKU,-1,-1,-1,3,994,annot1,-1,UMC,-1
1,994,PKU,-1,-1,-1,3,994,annot1,-1,refmix1,-1
3,994,POST,-1,-1,-1,3,994,annot1,-1,SJTU,-1
3,994,POST,-1,-1,-1,3,994,annot1,-1,UFC,-1
3,994,POST,-1,-1,-1,3,994,annot1,-1,src,-1
1,994,POST,-1,-1,-1,3,994,annot1,-1,RAC,-1
1,994,POST,-1,-1,-1,3,994,annot1,-1,CAMB,-1
1,994,POST,-1,-1,-1,3,994,annot1,-1,UMC,-1
1,994,POST,-1,-1,-1,3,994,annot1,-1,refmix1,-1
3,994,SJTU,-1,-1,-1,3,994,annot1,-1,UFC,-1
3,994,SJTU,-1,-1,-1,3,994,annot1,-1,src,-1
1,994,SJTU,-1,-1,-1,3,994,annot1,-1,RAC,-1
1,994,SJTU,-1,-1,-1,3,994,annot1,-1,CAMB,-1
1,994,SJTU,-1,-1,-1,3,994,annot1,-1,UMC,-1
1,994,SJTU,-1,-1,-1,3,994,annot1,-1,refmix1,-1
3,994,UFC,-1,-1,-1,3,994,annot1,-1,src,-1
1,994,UFC,-1,-1,-1,3,994,annot1,-1,RAC,-1
1,994,UFC,-1,-1,-1,3,994,annot1,-1,CAMB,-1
1,994,UFC,-1,-1,-1,3,994,annot1,-1,UMC,-1
1,994,UFC,-1,-1,-1,3,994,annot1,-1,refmix1,-1
1,994,src,-1,-1,-1,3,994,annot1,-1,RAC,-1
1,994,src,-1,-1,-1,3,994,annot1,-1,CAMB,-1
1,994,src,-1,-1,-1,3,994,annot1,-1,UMC,-1
1,994,src,-1,-1,-1,3,994,annot1,-1,refmix1,-1
1,994,RAC,-1,-1,-1,1,994,annot1,-1,CAMB,-1
1,994,RAC,-1,-1,-1,1,994,annot1,-1,UMC,-1
1,994,RAC,-1,-1,-1,1,994,annot1,-1,refmix1,-1
1,994,CAMB,-1,-1,-1,1,994,annot1,-1,UMC,-1
1,994,CAMB,-1,-1,-1,1,994,annot1,-1,refmix1,-1
1,994,UMC,-1,-1,-1,1,994,annot1,-1,refmix1,-1
3,140,refmix1,-1,-1,-1,3,140,annot1,-1,PKU,-1
3,140,refmix1,-1,-1,-1,3,140,annot1,-1,AMU,-1
3,140,refmix1,-1,-1,-1,3,140,annot1,-1,IITB,-1
3,140,refmix1,-1,-1,-1,3,140,annot1,-1,IPN,-1
3,140,refmix1,-1,-1,-1,3,140,annot1,-1,UFC,-1
3,140,refmix1,-1,-1,-1,3,140,annot1,-1,src,-1
3,140,refmix1,-1,-1,-1,3,140,annot1,-1,POST,-1
3,140,PKU,-1,-1,-1,3,140,annot1,-1,AMU,-1
3,140,PKU,-1,-1,-1,3,140,annot1,-1,IITB,-1
3,140,PKU,-1,-1,-1,3,140,annot1,-1,IPN,-1
3,140,PKU,-1,-1,-1,3,140,annot1,-1,UFC,-1
3,140,PKU,-1,-1,-1,3,140,annot1,-1,src,-1
3,140,PKU,-1,-1,-1,3,140,annot1,-1,POST,-1
3,140,AMU,-1,-1,-1,3,140,annot1,-1,IITB,-1
3,140,AMU,-1,-1,-1,3,140,annot1,-1,IPN,-1
3,140,AMU,-1,-1,-1,3,140,annot1,-1,UFC,-1
3,140,AMU,-1,-1,-1,3,140,annot1,-1,src,-1
3,140,AMU,-1,-1,-1,3,140,annot1,-1,POST,-1
3,140,IITB,-1,-1,-1,3,140,annot1,-1,IPN,-1
3,140,IITB,-1,-1,-1,3,140,annot1,-1,UFC,-1
3,140,IITB,-1,-1,-1,3,140,annot1,-1,src,-1
3,140,IITB,-1,-1,-1,3,140,annot1,-1,POST,-1
3,140,IPN,-1,-1,-1,3,140,annot1,-1,UFC,-1
3,140,IPN,-1,-1,-1,3,140,annot1,-1,src,-1
3,140,IPN,-1,-1,-1,3,140,annot1,-1,POST,-1
3,140,UFC,-1,-1,-1,3,140,annot1,-1,src,-1
3,140,UFC,-1,-1,-1,3,140,annot1,-1,POST,-1
3,140,src,-1,-1,-1,3,140,annot1,-1,POST,-1
1,172,AMU,-1,-1,-1,2,172,annot1,-1,refmix1,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,CAMB,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,CUUI,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,IITB,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,IPN,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,NTHU,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,PKU,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,POST,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,SJTU,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,AMU,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,CAMB,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,CUUI,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,IITB,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,IPN,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,NTHU,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,PKU,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,POST,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,SJTU,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,UFC,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,UMC,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,src,-1
2,172,refmix1,-1,-1,-1,1,172,annot1,-1,RAC,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,CUUI,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,IITB,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,IPN,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,NTHU,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,PKU,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,POST,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,SJTU,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,CAMB,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,IITB,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,IPN,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,NTHU,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,PKU,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,POST,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,SJTU,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,CUUI,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,IPN,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,NTHU,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,PKU,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,POST,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,SJTU,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,IITB,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,IPN,-1,-1,-1,2,172,annot1,-1,NTHU,-1
2,172,IPN,-1,-1,-1,2,172,annot1,-1,PKU,-1
2,172,IPN,-1,-1,-1,2,172,annot1,-1,POST,-1
2,172,IPN,-1,-1,-1,2,172,annot1,-1,SJTU,-1
2,172,IPN,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,IPN,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,IPN,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,IPN,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,NTHU,-1,-1,-1,2,172,annot1,-1,PKU,-1
2,172,NTHU,-1,-1,-1,2,172,annot1,-1,POST,-1
2,172,NTHU,-1,-1,-1,2,172,annot1,-1,SJTU,-1
2,172,NTHU,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,NTHU,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,NTHU,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,NTHU,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,PKU,-1,-1,-1,2,172,annot1,-1,POST,-1
2,172,PKU,-1,-1,-1,2,172,annot1,-1,SJTU,-1
2,172,PKU,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,PKU,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,PKU,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,PKU,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,POST,-1,-1,-1,2,172,annot1,-1,SJTU,-1
2,172,POST,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,POST,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,POST,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,POST,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,SJTU,-1,-1,-1,2,172,annot1,-1,UFC,-1
2,172,SJTU,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,SJTU,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,SJTU,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,UFC,-1,-1,-1,2,172,annot1,-1,UMC,-1
2,172,UFC,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,UFC,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,UMC,-1,-1,-1,2,172,annot1,-1,src,-1
2,172,UMC,-1,-1,-1,2,172,annot1,-1,RAC,-1
2,172,src,-1,-1,-1,2,172,annot1,-1,RAC,-1
4,859,CAMB,-1,-1,-1,2,859,annot1,-1,AMU,-1
3,859,CAMB,-1,-1,-1,2,859,annot1,-1,IITB,-1
3,859,CAMB,-1,-1,-1,2,859,annot1,-1,IPN,-1
3,859,CAMB,-1,-1,-1,2,859,annot1,-1,NTHU,-1
3,859,CAMB,-1,-1,-1,2,859,annot1,-1,SJTU,-1
3,859,CAMB,-1,-1,-1,2,859,annot1,-1,UFC,-1
3,859,CAMB,-1,-1,-1,2,859,annot1,-1,UMC,-1
3,859,CAMB,-1,-1,-1,2,859,annot1,-1,src,-1
3,859,CAMB,-1,-1,-1,2,859,annot1,-1,PKU,-1
3,859,AMU,-1,-1,-1,4,859,annot1,-1,IITB,-1
3,859,AMU,-1,-1,-1,4,859,annot1,-1,IPN,-1
3,859,AMU,-1,-1,-1,4,859,annot1,-1,NTHU,-1
3,859,AMU,-1,-1,-1,4,859,annot1,-1,SJTU,-1
3,859,AMU,-1,-1,-1,4,859,annot1,-1,UFC,-1
3,859,AMU,-1,-1,-1,4,859,annot1,-1,UMC,-1
3,859,AMU,-1,-1,-1,4,859,annot1,-1,src,-1
3,859,AMU,-1,-1,-1,4,859,annot1,-1,PKU,-1
3,859,IITB,-1,-1,-1,3,859,annot1,-1,IPN,-1
3,859,IITB,-1,-1,-1,3,859,annot1,-1,NTHU,-1
3,859,IITB,-1,-1,-1,3,859,annot1,-1,SJTU,-1
3,859,IITB,-1,-1,-1,3,859,annot1,-1,UFC,-1
3,859,IITB,-1,-1,-1,3,859,annot1,-1,UMC,-1
3,859,IITB,-1,-1,-1,3,859,annot1,-1,src,-1
3,859,IITB,-1,-1,-1,3,859,annot1,-1,PKU,-1
3,859,IPN,-1,-1,-1,3,859,annot1,-1,NTHU,-1
3,859,IPN,-1,-1,-1,3,859,annot1,-1,SJTU,-1
3,859,IPN,-1,-1,-1,3,859,annot1,-1,UFC,-1
3,859,IPN,-1,-1,-1,3,859,annot1,-1,UMC,-1
3,859,IPN,-1,-1,-1,3,859,annot1,-1,src,-1
3,859,IPN,-1,-1,-1,3,859,annot1,-1,PKU,-1
3,859,NTHU,-1,-1,-1,3,859,annot1,-1,SJTU,-1
3,859,NTHU,-1,-1,-1,3,859,annot1,-1,UFC,-1
3,859,NTHU,-1,-1,-1,3,859,annot1,-1,UMC,-1
3,859,NTHU,-1,-1,-1,3,859,annot1,-1,src,-1
3,859,NTHU,-1,-1,-1,3,859,annot1,-1,PKU,-1
3,859,SJTU,-1,-1,-1,3,859,annot1,-1,UFC,-1
3,859,SJTU,-1,-1,-1,3,859,annot1,-1,UMC,-1
3,859,SJTU,-1,-1,-1,3,859,annot1,-1,src,-1
3,859,SJTU,-1,-1,-1,3,859,annot1,-1,PKU,-1
3,859,UFC,-1,-1,-1,3,859,annot1,-1,UMC,-1
3,859,UFC,-1,-1,-1,3,859,annot1,-1,src,-1
3,859,UFC,-1,-1,-1,3,859,annot1,-1,PKU,-1
3,859,UMC,-1,-1,-1,3,859,annot1,-1,src,-1
3,859,UMC,-1,-1,-1,3,859,annot1,-1,PKU,-1
3,859,src,-1,-1,-1,3,859,annot1,-1,PKU,-1
3,859,CAMB,-1,-1,-1,1,859,annot3,-1,AMU,-1
2,859,CAMB,-1,-1,-1,1,859,annot3,-1,IITB,-1
2,859,CAMB,-1,-1,-1,1,859,annot3,-1,IPN,-1
2,859,CAMB,-1,-1,-1,1,859,annot3,-1,NTHU,-1
2,859,CAMB,-1,-1,-1,1,859,annot3,-1,SJTU,-1
2,859,CAMB,-1,-1,-1,1,859,annot3,-1,UFC,-1
2,859,CAMB,-1,-1,-1,1,859,annot3,-1,UMC,-1
2,859,CAMB,-1,-1,-1,1,859,annot3,-1,src,-1
4,859,CAMB,-1,-1,-1,1,859,annot3,-1,PKU,-1
2,859,AMU,-1,-1,-1,3,859,annot3,-1,IITB,-1
2,859,AMU,-1,-1,-1,3,859,annot3,-1,IPN,-1
2,859,AMU,-1,-1,-1,3,859,annot3,-1,NTHU,-1
2,859,AMU,-1,-1,-1,3,859,annot3,-1,SJTU,-1
2,859,AMU,-1,-1,-1,3,859,annot3,-1,UFC,-1
2,859,AMU,-1,-1,-1,3,859,annot3,-1,UMC,-1
2,859,AMU,-1,-1,-1,3,859,annot3,-1,src,-1
4,859,AMU,-1,-1,-1,3,859,annot3,-1,PKU,-1
2,859,IITB,-1,-1,-1,2,859,annot3,-1,IPN,-1
2,859,IITB,-1,-1,-1,2,859,annot3,-1,NTHU,-1
2,859,IITB,-1,-1,-1,2,859,annot3,-1,SJTU,-1
2,859,IITB,-1,-1,-1,2,859,annot3,-1,UFC,-1
2,859,IITB,-1,-1,-1,2,859,annot3,-1,UMC,-1
2,859,IITB,-1,-1,-1,2,859,annot3,-1,src,-1
4,859,IITB,-1,-1,-1,2,859,annot3,-1,PKU,-1
2,859,IPN,-1,-1,-1,2,859,annot3,-1,NTHU,-1
2,859,IPN,-1,-1,-1,2,859,annot3,-1,SJTU,-1
2,859,IPN,-1,-1,-1,2,859,annot3,-1,UFC,-1
2,859,IPN,-1,-1,-1,2,859,annot3,-1,UMC,-1
2,859,IPN,-1,-1,-1,2,859,annot3,-1,src,-1
4,859,IPN,-1,-1,-1,2,859,annot3,-1,PKU,-1
2,859,NTHU,-1,-1,-1,2,859,annot3,-1,SJTU,-1
2,859,NTHU,-1,-1,-1,2,859,annot3,-1,UFC,-1
2,859,NTHU,-1,-1,-1,2,859,annot3,-1,UMC,-1
2,859,NTHU,-1,-1,-1,2,859,annot3,-1,src,-1
4,859,NTHU,-1,-1,-1,2,859,annot3,-1,PKU,-1
2,859,SJTU,-1,-1,-1,2,859,annot3,-1,UFC,-1
2,859,SJTU,-1,-1,-1,2,859,annot3,-1,UMC,-1
2,859,SJTU,-1,-1,-1,2,859,annot3,-1,src,-1
4,859,SJTU,-1,-1,-1,2,859,annot3,-1,PKU,-1
2,859,UFC,-1,-1,-1,2,859,annot3,-1,UMC,-1
2,859,UFC,-1,-1,-1,2,859,annot3,-1,src,-1
4,859,UFC,-1,-1,-1,2,859,annot3,-1,PKU,-1
2,859,UMC,-1,-1,-1,2,859,annot3,-1,src,-1
4,859,UMC,-1,-1,-1,2,859,annot3,-1,PKU,-1
4,859,src,-1,-1,-1,2,859,annot3,-1,PKU,-1
1,204,POST,-1,-1,-1,2,204,annot1,-1,refmix1,-1
2,204,POST,-1,-1,-1,2,204,annot1,-1,IITB,-1
2,204,POST,-1,-1,-1,2,204,annot1,-1,IPN,-1
2,204,POST,-1,-1,-1,2,204,annot1,-1,PKU,-1
2,204,POST,-1,-1,-1,2,204,annot1,-1,SJTU,-1
2,204,POST,-1,-1,-1,2,204,annot1,-1,UFC,-1
2,204,POST,-1,-1,-1,2,204,annot1,-1,src,-1
3,204,POST,-1,-1,-1,2,204,annot1,-1,UMC,-1
2,204,refmix1,-1,-1,-1,1,204,annot1,-1,IITB,-1
2,204,refmix1,-1,-1,-1,1,204,annot1,-1,IPN,-1
2,204,refmix1,-1,-1,-1,1,204,annot1,-1,PKU,-1
2,204,refmix1,-1,-1,-1,1,204,annot1,-1,SJTU,-1
2,204,refmix1,-1,-1,-1,1,204,annot1,-1,UFC,-1
2,204,refmix1,-1,-1,-1,1,204,annot1,-1,src,-1
3,204,refmix1,-1,-1,-1,1,204,annot1,-1,UMC,-1
2,204,IITB,-1,-1,-1,2,204,annot1,-1,IPN,-1
2,204,IITB,-1,-1,-1,2,204,annot1,-1,PKU,-1
2,204,IITB,-1,-1,-1,2,204,annot1,-1,SJTU,-1
2,204,IITB,-1,-1,-1,2,204,annot1,-1,UFC,-1
2,204,IITB,-1,-1,-1,2,204,annot1,-1,src,-1
3,204,IITB,-1,-1,-1,2,204,annot1,-1,UMC,-1
2,204,IPN,-1,-1,-1,2,204,annot1,-1,PKU,-1
2,204,IPN,-1,-1,-1,2,204,annot1,-1,SJTU,-1
2,204,IPN,-1,-1,-1,2,204,annot1,-1,UFC,-1
2,204,IPN,-1,-1,-1,2,204,annot1,-1,src,-1
3,204,IPN,-1,-1,-1,2,204,annot1,-1,UMC,-1
2,204,PKU,-1,-1,-1,2,204,annot1,-1,SJTU,-1
2,204,PKU,-1,-1,-1,2,204,annot1,-1,UFC,-1
2,204,PKU,-1,-1,-1,2,204,annot1,-1,src,-1
3,204,PKU,-1,-1,-1,2,204,annot1,-1,UMC,-1
2,204,SJTU,-1,-1,-1,2,204,annot1,-1,UFC,-1
2,204,SJTU,-1,-1,-1,2,204,annot1,-1,src,-1
3,204,SJTU,-1,-1,-1,2,204,annot1,-1,UMC,-1
2,204,UFC,-1,-1,-1,2,204,annot1,-1,src,-1
3,204,UFC,-1,-1,-1,2,204,annot1,-1,UMC,-1
3,204,src,-1,-1,-1,2,204,annot1,-1,UMC,-1
1,204,POST,-1,-1,-1,3,204,annot2,-1,refmix1,-1
2,204,POST,-1,-1,-1,3,204,annot2,-1,IITB,-1
2,204,POST,-1,-1,-1,3,204,annot2,-1,IPN,-1
2,204,POST,-1,-1,-1,3,204,annot2,-1,PKU,-1
2,204,POST,-1,-1,-1,3,204,annot2,-1,SJTU,-1
2,204,POST,-1,-1,-1,3,204,annot2,-1,UFC,-1
2,204,POST,-1,-1,-1,3,204,annot2,-1,src,-1
4,204,POST,-1,-1,-1,3,204,annot2,-1,UMC,-1
2,204,refmix1,-1,-1,-1,1,204,annot2,-1,IITB,-1
2,204,refmix1,-1,-1,-1,1,204,annot2,-1,IPN,-1
2,204,refmix1,-1,-1,-1,1,204,annot2,-1,PKU,-1
2,204,refmix1,-1,-1,-1,1,204,annot2,-1,SJTU,-1
2,204,refmix1,-1,-1,-1,1,204,annot2,-1,UFC,-1
2,204,refmix1,-1,-1,-1,1,204,annot2,-1,src,-1
4,204,refmix1,-1,-1,-1,1,204,annot2,-1,UMC,-1
2,204,IITB,-1,-1,-1,2,204,annot2,-1,IPN,-1
2,204,IITB,-1,-1,-1,2,204,annot2,-1,PKU,-1
